gene.id	total_sites	non-NA_sites
DPOGS209285	245	245
DPOGS200190	1605	1605
DPOGS200191	917	917
DPOGS200192	441	441
DPOGS200189	278	278
DPOGS213860	3338	3338
DPOGS213858	444	444
DPOGS213859	878	878
DPOGS213857	77	77
DPOGS213852	794	794
DPOGS213853	1409	1409
DPOGS213856	1571	1571
DPOGS213855	2259	2259
DPOGS213854	2047	2047
DPOGS202596	130	130
DPOGS202592	903	903
DPOGS202594	134	134
DPOGS202595	2566	2566
DPOGS202593	221	221
DPOGS202591	540	540
DPOGS202589	566	566
DPOGS202590	241	241
DPOGS202586	1063	1063
DPOGS202587	1072	1072
DPOGS211745	660	660
DPOGS211744	504	504
DPOGS211743	527	527
DPOGS211742	1754	1754
DPOGS211741	208	208
DPOGS200047	584	584
DPOGS200046	1795	1795
DPOGS200051	1005	1005
DPOGS200048	826	826
DPOGS200050	284	284
DPOGS200049	841	841
DPOGS209423	252	252
DPOGS209422	196	196
DPOGS209424	370	370
DPOGS206501	275	275
DPOGS206500	198	198
DPOGS206502	2275	2275
DPOGS206503	305	305
DPOGS206508	266	266
DPOGS206509	569	569
DPOGS206510	175	175
DPOGS206511	1511	1511
DPOGS206512	802	802
DPOGS206496	168	168
DPOGS206498	406	406
DPOGS206494	523	523
DPOGS206499	1084	1084
DPOGS206495	271	271
DPOGS216213	464	464
DPOGS216216	417	417
DPOGS216214	1632	1632
DPOGS211989	569	569
DPOGS211992	1065	1065
DPOGS211984	3201	3201
DPOGS211987	198	198
DPOGS211985	1579	1579
DPOGS211986	742	742
DPOGS211991	256	256
DPOGS211993	2836	2836
DPOGS211990	260	260
DPOGS211988	270	270
DPOGS200788	204	204
DPOGS200792	696	696
DPOGS200787	179	179
DPOGS200778	525	525
DPOGS200775	1281	1281
DPOGS200780	1776	1776
DPOGS200785	531	531
DPOGS200774	571	571
DPOGS200791	1319	1319
DPOGS200776	547	547
DPOGS200784	1445	1445
DPOGS200783	2997	2997
DPOGS200777	526	526
DPOGS200786	501	501
DPOGS200779	1398	1398
DPOGS200789	329	329
DPOGS200790	862	862
DPOGS202628	582	582
DPOGS202633	49	49
DPOGS202634	754	754
DPOGS202630	1866	1866
DPOGS202636	1481	1481
DPOGS202627	918	918
DPOGS202632	184	184
DPOGS202629	3864	3864
DPOGS202635	1741	1741
DPOGS210019	426	426
DPOGS210020	2180	2180
DPOGS210025	493	493
DPOGS210024	643	643
DPOGS210021	1247	1247
DPOGS210022	968	968
DPOGS210023	469	469
DPOGS210028	934	934
DPOGS210027	275	275
DPOGS210026	566	566
DPOGS205381	426	426
DPOGS205383	590	590
DPOGS205367	964	964
DPOGS205372	607	607
DPOGS205382	259	259
DPOGS205369	3756	3756
DPOGS205374	1917	1917
DPOGS205373	216	216
DPOGS205377	1304	1304
DPOGS205368	2239	2239
DPOGS205371	726	726
DPOGS205375	106	106
DPOGS205370	1649	1649
DPOGS205378	71	71
DPOGS205379	2883	2883
DPOGS211702	961	961
DPOGS211699	2144	2144
DPOGS211700	982	982
DPOGS211701	896	896
DPOGS211704	950	950
DPOGS211693	947	947
DPOGS211694	369	369
DPOGS211692	965	965
DPOGS211698	1002	1002
DPOGS211696	1202	1202
DPOGS211689	125	125
DPOGS211691	231	231
DPOGS211695	931	931
DPOGS211688	1035	1035
DPOGS211687	735	735
DPOGS214822	1431	1431
DPOGS214823	772	772
DPOGS214824	779	779
DPOGS214825	925	925
DPOGS214826	463	463
DPOGS214827	1523	1523
DPOGS214828	600	600
DPOGS214831	2224	2224
DPOGS214829	555	555
DPOGS214830	441	441
DPOGS214832	643	643
DPOGS214833	455	455
DPOGS214834	835	835
DPOGS204577	1670	1670
DPOGS204572	1395	1395
DPOGS204579	451	451
DPOGS204574	1627	1627
DPOGS204580	772	772
DPOGS204573	968	968
DPOGS204581	992	992
DPOGS204576	128	128
DPOGS200675	435	435
DPOGS200677	274	274
DPOGS200672	274	274
DPOGS200669	424	424
DPOGS200676	198	198
DPOGS200674	274	274
DPOGS200671	329	329
DPOGS200678	266	266
DPOGS200670	233	233
DPOGS207906	476	476
DPOGS207900	265	265
DPOGS207903	1865	1865
DPOGS207904	466	466
DPOGS207905	492	492
DPOGS207902	476	476
DPOGS207901	481	481
DPOGS210164	114	114
DPOGS210165	1683	1683
DPOGS210159	414	414
DPOGS210163	1113	1113
DPOGS210158	800	800
DPOGS210161	838	838
DPOGS210157	2112	2112
DPOGS210162	498	498
DPOGS210155	98	98
DPOGS210156	701	701
DPOGS213845	1045	1045
DPOGS213847	1302	1302
DPOGS213848	1269	1269
DPOGS206492	2351	2351
DPOGS206486	1316	1316
DPOGS206488	424	424
DPOGS206493	603	603
DPOGS206491	254	254
DPOGS206487	727	727
DPOGS206490	1279	1279
DPOGS206489	706	706
DPOGS206255	1530	1530
DPOGS206256	794	794
DPOGS206258	189	189
DPOGS206254	121	121
DPOGS206253	843	843
DPOGS206257	281	281
DPOGS208343	929	929
DPOGS208335	221	221
DPOGS208344	1493	1493
DPOGS208334	485	485
DPOGS208325	541	541
DPOGS208333	176	176
DPOGS208342	1699	1699
DPOGS208332	221	221
DPOGS208341	647	647
DPOGS208336	259	259
DPOGS208329	689	689
DPOGS208328	199	199
DPOGS208340	867	867
DPOGS208330	1227	1227
DPOGS208331	609	609
DPOGS208337	295	295
DPOGS208338	226	226
DPOGS208326	667	667
DPOGS208339	416	416
DPOGS208327	1130	1130
DPOGS201954	1863	1863
DPOGS201956	1095	1095
DPOGS201955	200	200
DPOGS201959	954	954
DPOGS201957	1259	1259
DPOGS201958	1968	1968
DPOGS211234	1655	1655
DPOGS211235	1215	1215
DPOGS211236	956	956
DPOGS211232	3777	3777
DPOGS211233	1723	1723
DPOGS211242	882	882
DPOGS211238	317	317
DPOGS211231	2410	2410
DPOGS211240	249	249
DPOGS211241	206	206
DPOGS211239	981	981
DPOGS211237	777	777
DPOGS210776	180	180
DPOGS210777	1119	1119
DPOGS210778	1278	1278
DPOGS210779	659	659
DPOGS212891	536	536
DPOGS212892	879	879
DPOGS205038	1714	1714
DPOGS205032	1064	1064
DPOGS205040	216	216
DPOGS205033	373	373
DPOGS205031	951	951
DPOGS205037	471	471
DPOGS205041	403	403
DPOGS205036	2454	2454
DPOGS205035	1096	1096
DPOGS205034	1006	1006
DPOGS205039	1436	1436
DPOGS213996	469	469
DPOGS213999	343	343
DPOGS213998	2516	2516
DPOGS213997	468	468
DPOGS208420	313	313
DPOGS208422	131	131
DPOGS208423	1758	1758
DPOGS208424	376	376
DPOGS208425	926	926
DPOGS203104	983	983
DPOGS203109	538	538
DPOGS203106	791	791
DPOGS203101	785	785
DPOGS203090	168	168
DPOGS203092	661	661
DPOGS203108	214	214
DPOGS203100	639	639
DPOGS203095	606	606
DPOGS203105	309	309
DPOGS203091	661	661
DPOGS203107	1640	1640
DPOGS203099	943	943
DPOGS203096	1456	1456
DPOGS203103	877	877
DPOGS203093	1645	1645
DPOGS203094	565	565
DPOGS203097	2355	2355
DPOGS203098	187	187
DPOGS203102	30	30
DPOGS203058	183	183
DPOGS203064	166	166
DPOGS203065	182	182
DPOGS203057	452	452
DPOGS203062	549	549
DPOGS203060	848	848
DPOGS203063	625	625
DPOGS203066	1631	1631
DPOGS203061	277	277
DPOGS210181	1766	1766
DPOGS210178	842	842
DPOGS210176	580	580
DPOGS210179	1040	1040
DPOGS210182	1628	1628
DPOGS210173	1072	1072
DPOGS210171	758	758
DPOGS210172	895	895
DPOGS210180	1916	1916
DPOGS210174	1493	1493
DPOGS210177	1388	1388
DPOGS210175	271	271
DPOGS213233	1109	1109
DPOGS213234	646	646
DPOGS213232	1908	1908
DPOGS213225	243	243
DPOGS213224	608	608
DPOGS213230	1020	1020
DPOGS213231	926	926
DPOGS213227	1269	1269
DPOGS213229	165	165
DPOGS213226	783	783
DPOGS208102	542	542
DPOGS208093	460	460
DPOGS208104	300	300
DPOGS208101	1226	1226
DPOGS208092	552	552
DPOGS208105	265	265
DPOGS208096	605	605
DPOGS208094	962	962
DPOGS208095	647	647
DPOGS208106	1156	1156
DPOGS208097	307	307
DPOGS208107	2416	2416
DPOGS208091	519	519
DPOGS208103	237	237
DPOGS208098	1029	1029
DPOGS208099	1444	1444
DPOGS208100	1106	1106
DPOGS206170	491	491
DPOGS206173	2396	2396
DPOGS206172	1263	1263
DPOGS206168	595	595
DPOGS206169	241	241
DPOGS206171	511	511
DPOGS209769	1486	1486
DPOGS209770	1034	1034
DPOGS209771	494	494
DPOGS209775	734	734
DPOGS209774	771	771
DPOGS209773	780	780
DPOGS209780	1551	1551
DPOGS209778	283	283
DPOGS209777	256	256
DPOGS209772	947	947
DPOGS209776	1977	1977
DPOGS209779	151	151
DPOGS203866	329	329
DPOGS203867	1332	1332
DPOGS203868	899	899
DPOGS203869	133	133
DPOGS203870	1661	1661
DPOGS203871	564	564
DPOGS203872	1572	1572
DPOGS211069	895	895
DPOGS211068	431	431
DPOGS211067	340	340
DPOGS211070	9598	9598
DPOGS211065	765	765
DPOGS211066	804	804
DPOGS204583	2203	2203
DPOGS204585	610	610
DPOGS204586	844	844
DPOGS204591	650	650
DPOGS204584	773	773
DPOGS204590	1758	1758
DPOGS204588	520	520
DPOGS204589	885	885
DPOGS204587	208	208
DPOGS210644	763	763
DPOGS210661	199	199
DPOGS210662	2121	2121
DPOGS210647	1315	1315
DPOGS210648	238	238
DPOGS210643	802	802
DPOGS210641	1101	1101
DPOGS210645	763	763
DPOGS210649	575	575
DPOGS210655	898	898
DPOGS210646	3328	3328
DPOGS210663	1199	1199
DPOGS210654	1171	1171
DPOGS210659	276	276
DPOGS210642	2081	2081
DPOGS210656	152	152
DPOGS210658	1537	1537
DPOGS210665	817	817
DPOGS210657	349	349
DPOGS210650	487	487
DPOGS210652	232	232
DPOGS210660	650	650
DPOGS210664	325	325
DPOGS210653	1446	1446
DPOGS203876	995	995
DPOGS203881	839	839
DPOGS203883	109	109
DPOGS203882	2625	2625
DPOGS203884	290	290
DPOGS203875	97	97
DPOGS203880	436	436
DPOGS203877	984	984
DPOGS203885	696	696
DPOGS203878	491	491
DPOGS203874	869	869
DPOGS201771	1720	1720
DPOGS201774	846	846
DPOGS201775	1696	1696
DPOGS201772	1494	1494
DPOGS201773	513	513
DPOGS206205	1154	1154
DPOGS206214	878	878
DPOGS206213	422	422
DPOGS206208	247	247
DPOGS206206	721	721
DPOGS206204	2103	2103
DPOGS206207	602	602
DPOGS206212	335	335
DPOGS206210	4639	4639
DPOGS205390	375	375
DPOGS205394	658	658
DPOGS205407	1590	1590
DPOGS205416	345	345
DPOGS205386	231	231
DPOGS205397	1113	1113
DPOGS205406	3126	3126
DPOGS205388	628	628
DPOGS205404	839	839
DPOGS205400	616	616
DPOGS205391	1853	1853
DPOGS205402	621	621
DPOGS205387	674	674
DPOGS205389	723	723
DPOGS205412	712	712
DPOGS205401	261	261
DPOGS205405	1436	1436
DPOGS205413	146	146
DPOGS205399	448	448
DPOGS205417	216	216
DPOGS205408	815	815
DPOGS205415	409	409
DPOGS205418	86	86
DPOGS205409	908	908
DPOGS205403	547	547
DPOGS205419	558	558
DPOGS205421	1110	1110
DPOGS205396	689	689
DPOGS205414	652	652
DPOGS205398	1286	1286
DPOGS205395	1828	1828
DPOGS205411	1516	1516
DPOGS205393	347	347
DPOGS205410	182	182
DPOGS205423	293	293
DPOGS205420	842	842
DPOGS205422	532	532
DPOGS210569	1194	1194
DPOGS210568	800	800
DPOGS210574	677	677
DPOGS210573	674	674
DPOGS210570	668	668
DPOGS203471	596	596
DPOGS203466	271	271
DPOGS203468	170	170
DPOGS203469	276	276
DPOGS203465	466	466
DPOGS203467	877	877
DPOGS203463	70	70
DPOGS212901	1860	1860
DPOGS212894	450	450
DPOGS212900	566	566
DPOGS212899	1329	1329
DPOGS212896	758	758
DPOGS212895	370	370
DPOGS212898	324	324
DPOGS211267	165	165
DPOGS211268	0	0
DPOGS211269	568	568
DPOGS211266	707	707
DPOGS211271	1023	1023
DPOGS211273	325	325
DPOGS211275	1175	1175
DPOGS211276	464	464
DPOGS202683	779	779
DPOGS209879	349	349
DPOGS209880	618	618
DPOGS209882	779	779
DPOGS209878	676	676
DPOGS209881	85	85
DPOGS200222	379	379
DPOGS200226	675	675
DPOGS200223	3895	3895
DPOGS200228	1065	1065
DPOGS200224	1021	1021
DPOGS200227	333	333
DPOGS200225	903	903
DPOGS216085	702	702
DPOGS216086	446	446
DPOGS216087	217	217
DPOGS216084	2623	2623
DPOGS216083	801	801
DPOGS216088	190	190
DPOGS216089	1071	1071
DPOGS207317	932	932
DPOGS207315	48	48
DPOGS207316	303	303
DPOGS213990	166	166
DPOGS213992	516	516
DPOGS213991	263	263
DPOGS213993	310	310
DPOGS213994	385	385
DPOGS213984	379	379
DPOGS213988	276	276
DPOGS213980	542	542
DPOGS213979	215	215
DPOGS213989	1503	1503
DPOGS213978	1238	1238
DPOGS213987	154	154
DPOGS213985	1223	1223
DPOGS213983	222	222
DPOGS213986	1592	1592
DPOGS204607	67	67
DPOGS204605	268	268
DPOGS204602	2607	2607
DPOGS204598	811	811
DPOGS204597	465	465
DPOGS204606	777	777
DPOGS204600	430	430
DPOGS204603	535	535
DPOGS204609	650	650
DPOGS204599	351	351
DPOGS204608	381	381
DPOGS204601	682	682
DPOGS204002	137	137
DPOGS204000	302	302
DPOGS204001	310	310
DPOGS204003	667	667
DPOGS200006	1193	1193
DPOGS200004	183	183
DPOGS200009	178	178
DPOGS200005	529	529
DPOGS200011	649	649
DPOGS200008	153	153
DPOGS200010	835	835
DPOGS200007	1299	1299
DPOGS206517	1176	1176
DPOGS206513	301	301
DPOGS206520	1504	1504
DPOGS206518	971	971
DPOGS206514	519	519
DPOGS206519	273	273
DPOGS206516	2105	2105
DPOGS206515	1410	1410
DPOGS211714	158	158
DPOGS211711	149	149
DPOGS211713	902	902
DPOGS211707	488	488
DPOGS211710	588	588
DPOGS211712	422	422
DPOGS211709	860	860
DPOGS211705	232	232
DPOGS211708	804	804
DPOGS211706	85	85
DPOGS204561	177	177
DPOGS211253	1265	1265
DPOGS211259	1116	1116
DPOGS211258	400	400
DPOGS211250	1016	1016
DPOGS211254	1020	1020
DPOGS211249	245	245
DPOGS211252	1734	1734
DPOGS211248	232	232
DPOGS211255	963	963
DPOGS211257	1143	1143
DPOGS211251	287	287
DPOGS211256	986	986
DPOGS206176	239	239
DPOGS206179	205	205
DPOGS206180	340	340
DPOGS206177	997	997
DPOGS206178	648	648
DPOGS215131	704	704
DPOGS215134	903	903
DPOGS215130	459	459
DPOGS215133	1006	1006
DPOGS215148	242	242
DPOGS215142	190	190
DPOGS215143	1454	1454
DPOGS215145	616	616
DPOGS215132	1070	1070
DPOGS215140	903	903
DPOGS215146	428	428
DPOGS215144	784	784
DPOGS215129	925	925
DPOGS215138	129	129
DPOGS215147	770	770
DPOGS215135	841	841
DPOGS215141	423	423
DPOGS215128	3809	3809
DPOGS215139	1029	1029
DPOGS215137	125	125
DPOGS205257	484	484
DPOGS205258	386	386
DPOGS213290	936	936
DPOGS213293	435	435
DPOGS213291	7	7
DPOGS213289	179	179
DPOGS213292	778	778
DPOGS213283	920	920
DPOGS213284	462	462
DPOGS213288	298	298
DPOGS213287	310	310
DPOGS213285	327	327
DPOGS213282	466	466
DPOGS200968	718	718
DPOGS200970	761	761
DPOGS200967	3396	3396
DPOGS200972	793	793
DPOGS200966	1862	1862
DPOGS200969	3095	3095
DPOGS200965	195	195
DPOGS200973	439	439
DPOGS204618	1367	1367
DPOGS204615	375	375
DPOGS204617	536	536
DPOGS204616	498	498
DPOGS204622	2407	2407
DPOGS204620	957	957
DPOGS204613	3797	3797
DPOGS204614	1053	1053
DPOGS204619	1347	1347
DPOGS204623	607	607
DPOGS204621	368	368
DPOGS210532	202	202
DPOGS210533	594	594
DPOGS206167	215	215
DPOGS213657	311	311
DPOGS213659	909	909
DPOGS213658	527	527
DPOGS215431	468	468
DPOGS215432	526	526
DPOGS205883	1021	1021
DPOGS202685	2421	2421
DPOGS202687	3326	3326
DPOGS202686	1190	1190
DPOGS208632	224	224
DPOGS209122	3226	3226
DPOGS209121	778	778
DPOGS214446	730	730
DPOGS214461	901	901
DPOGS214453	1354	1354
DPOGS214460	667	667
DPOGS214455	1024	1024
DPOGS214452	103	103
DPOGS214450	433	433
DPOGS214458	303	303
DPOGS214451	662	662
DPOGS214447	407	407
DPOGS214456	3156	3156
DPOGS214457	1402	1402
DPOGS214459	445	445
DPOGS214448	793	793
DPOGS214449	572	572
DPOGS205014	1646	1646
DPOGS205015	1612	1612
DPOGS205016	1113	1113
DPOGS205017	1067	1067
DPOGS205018	130	130
DPOGS205019	967	967
DPOGS205020	1435	1435
DPOGS205021	480	480
DPOGS214512	231	231
DPOGS212986	198	198
DPOGS212985	175	175
DPOGS205595	256	256
DPOGS205596	247	247
DPOGS205594	896	896
DPOGS205593	1228	1228
DPOGS211054	552	552
DPOGS211059	687	687
DPOGS211056	3985	3985
DPOGS211055	2382	2382
DPOGS211057	207	207
DPOGS202584	372	372
DPOGS202585	819	819
DPOGS200884	339	339
DPOGS200885	263	263
DPOGS200886	193	193
DPOGS200887	1009	1009
DPOGS200883	1261	1261
DPOGS209426	1959	1959
DPOGS209433	1462	1462
DPOGS209432	134	134
DPOGS209431	93	93
DPOGS209427	422	422
DPOGS209430	130	130
DPOGS209428	3642	3642
DPOGS200505	844	844
DPOGS200507	767	767
DPOGS200513	616	616
DPOGS200509	849	849
DPOGS200506	555	555
DPOGS200508	1101	1101
DPOGS200504	1188	1188
DPOGS200502	162	162
DPOGS200510	902	902
DPOGS200500	140	140
DPOGS200515	1144	1144
DPOGS200511	458	458
DPOGS200518	732	732
DPOGS200512	882	882
DPOGS200514	311	311
DPOGS200501	875	875
DPOGS200503	1224	1224
DPOGS209856	764	764
DPOGS209857	694	694
DPOGS209858	859	859
DPOGS203473	205	205
DPOGS203474	180	180
DPOGS200795	759	759
DPOGS200801	202	202
DPOGS200799	964	964
DPOGS200794	622	622
DPOGS200797	717	717
DPOGS200793	236	236
DPOGS200798	1621	1621
DPOGS200800	59	59
DPOGS200796	73	73
DPOGS207318	414	414
DPOGS207319	602	602
DPOGS207540	315	315
DPOGS207542	752	752
DPOGS207537	181	181
DPOGS207541	144	144
DPOGS207539	584	584
DPOGS214541	112	112
DPOGS214540	482	482
DPOGS204860	104	104
DPOGS212191	351	351
DPOGS212192	436	436
DPOGS212193	106	106
DPOGS212194	230	230
DPOGS204804	321	321
DPOGS204802	2051	2051
DPOGS204803	521	521
DPOGS204799	1626	1626
DPOGS204796	130	130
DPOGS204801	421	421
DPOGS204795	801	801
DPOGS204800	218	218
DPOGS204797	400	400
DPOGS204798	1292	1292
DPOGS213739	272	272
DPOGS204644	559	559
DPOGS204647	315	315
DPOGS204646	371	371
DPOGS204650	155	155
DPOGS204648	2192	2192
DPOGS204645	502	502
DPOGS204649	1385	1385
DPOGS202485	1470	1470
DPOGS202747	670	670
DPOGS202749	256	256
DPOGS202742	447	447
DPOGS202746	265	265
DPOGS202744	869	869
DPOGS202745	143	143
DPOGS210151	952	952
DPOGS210152	930	930
DPOGS210153	577	577
DPOGS210149	1189	1189
DPOGS210150	1777	1777
DPOGS200001	259	259
DPOGS200002	1791	1791
DPOGS200003	242	242
DPOGS215525	458	458
DPOGS215529	3422	3422
DPOGS215522	129	129
DPOGS215527	912	912
DPOGS215528	634	634
DPOGS215519	768	768
DPOGS215526	330	330
DPOGS215517	471	471
DPOGS215524	1026	1026
DPOGS215523	655	655
DPOGS215520	782	782
DPOGS215518	727	727
DPOGS211039	1186	1186
DPOGS211037	145	145
DPOGS211033	149	149
DPOGS211038	673	673
DPOGS211036	215	215
DPOGS211034	95	95
DPOGS211032	789	789
DPOGS204008	319	319
DPOGS204007	158	158
DPOGS204005	1035	1035
DPOGS204004	275	275
DPOGS205122	2561	2561
DPOGS205126	632	632
DPOGS205123	1434	1434
DPOGS205121	230	230
DPOGS205124	164	164
DPOGS205125	1672	1672
DPOGS214894	239	239
DPOGS214893	655	655
DPOGS202133	231	231
DPOGS209236	1815	1815
DPOGS209239	105	105
DPOGS209241	127	127
DPOGS209238	136	136
DPOGS209240	611	611
DPOGS209235	418	418
DPOGS209237	136	136
DPOGS205727	609	609
DPOGS205726	466	466
DPOGS207909	235	235
DPOGS207910	723	723
DPOGS207907	669	669
DPOGS207908	1361	1361
DPOGS207912	826	826
DPOGS207911	862	862
DPOGS213297	3347	3347
DPOGS213296	52	52
DPOGS213295	372	372
DPOGS213294	245	245
DPOGS213298	626	626
DPOGS211601	335	335
DPOGS201825	360	360
DPOGS201826	1320	1320
DPOGS209112	908	908
DPOGS209113	829	829
DPOGS209114	776	776
DPOGS209115	902	902
DPOGS209116	1009	1009
DPOGS209119	1405	1405
DPOGS209118	1109	1109
DPOGS209117	79	79
DPOGS209089	135	135
DPOGS209092	595	595
DPOGS209095	2186	2186
DPOGS209098	419	419
DPOGS209093	392	392
DPOGS209097	1053	1053
DPOGS209096	418	418
DPOGS209094	562	562
DPOGS209091	759	759
DPOGS209090	92	92
DPOGS208167	1118	1118
DPOGS208166	1266	1266
DPOGS214891	2001	2001
DPOGS212240	461	461
DPOGS212242	544	544
DPOGS212241	601	601
DPOGS212244	377	377
DPOGS212245	871	871
DPOGS212796	384	384
DPOGS212793	433	433
DPOGS212797	277	277
DPOGS212790	424	424
DPOGS212794	187	187
DPOGS212792	341	341
DPOGS212795	314	314
DPOGS212791	389	389
DPOGS202874	2495	2495
DPOGS202875	1694	1694
DPOGS212302	1991	1991
DPOGS212300	640	640
DPOGS212301	1782	1782
DPOGS212299	1611	1611
DPOGS213409	912	912
DPOGS213408	516	516
DPOGS204214	577	577
DPOGS204212	597	597
DPOGS204213	1623	1623
DPOGS214442	275	275
DPOGS214444	738	738
DPOGS214443	1311	1311
DPOGS206710	678	678
DPOGS216138	709	709
DPOGS216139	534	534
DPOGS216140	732	732
DPOGS216142	161	161
DPOGS201056	574	574
DPOGS201060	804	804
DPOGS201061	947	947
DPOGS201057	294	294
DPOGS201059	994	994
DPOGS201062	1043	1043
DPOGS213965	208	208
DPOGS213967	332	332
DPOGS213968	821	821
DPOGS213963	322	322
DPOGS213964	1283	1283
DPOGS213962	256	256
DPOGS213969	907	907
DPOGS210883	2355	2355
DPOGS201272	479	479
DPOGS209125	3020	3020
DPOGS209126	2220	2220
DPOGS209127	2648	2648
DPOGS207690	1997	1997
DPOGS207687	794	794
DPOGS207689	350	350
DPOGS207692	367	367
DPOGS207688	852	852
DPOGS207691	653	653
DPOGS214684	555	555
DPOGS214685	693	693
DPOGS214686	1188	1188
DPOGS205429	445	445
DPOGS205427	1307	1307
DPOGS205425	1349	1349
DPOGS205428	691	691
DPOGS211263	2535	2535
DPOGS211262	767	767
DPOGS211261	845	845
DPOGS211264	334	334
DPOGS201915	424	424
DPOGS201916	1590	1590
DPOGS201917	475	475
DPOGS201918	433	433
DPOGS213276	700	700
DPOGS206201	811	811
DPOGS206202	1086	1086
DPOGS206203	923	923
DPOGS209865	383	383
DPOGS209862	907	907
DPOGS209864	1640	1640
DPOGS209861	768	768
DPOGS200388	1042	1042
DPOGS200389	67	67
DPOGS200390	835	835
DPOGS211748	1782	1782
DPOGS211751	374	374
DPOGS211750	1045	1045
DPOGS211749	501	501
DPOGS201767	190	190
DPOGS211994	873	873
DPOGS202390	1153	1153
DPOGS202395	693	693
DPOGS202391	569	569
DPOGS202396	845	845
DPOGS202393	167	167
DPOGS213313	67	67
DPOGS213314	389	389
DPOGS213315	459	459
DPOGS213316	1540	1540
DPOGS215500	419	419
DPOGS215499	804	804
DPOGS215498	2193	2193
DPOGS215501	434	434
DPOGS215502	970	970
DPOGS209914	535	535
DPOGS209915	1111	1111
DPOGS209916	800	800
DPOGS214785	1346	1346
DPOGS209280	1798	1798
DPOGS209282	1142	1142
DPOGS209283	609	609
DPOGS209281	338	338
DPOGS209279	577	577
DPOGS206164	3300	3300
DPOGS206165	321	321
DPOGS211060	160	160
DPOGS211062	144	144
DPOGS211063	127	127
DPOGS201623	370	370
DPOGS201625	434	434
DPOGS201626	488	488
DPOGS201624	498	498
DPOGS201622	637	637
DPOGS201619	443	443
DPOGS201620	933	933
DPOGS201627	504	504
DPOGS201621	855	855
DPOGS208850	1061	1061
DPOGS208848	1602	1602
DPOGS208849	1416	1416
DPOGS216081	239	239
DPOGS216082	1223	1223
DPOGS216079	599	599
DPOGS216080	1600	1600
DPOGS215124	840	840
DPOGS215123	860	860
DPOGS200219	480	480
DPOGS200221	209	209
DPOGS215450	245	245
DPOGS215451	378	378
DPOGS206175	790	790
DPOGS204612	206	206
DPOGS203887	1276	1276
DPOGS203888	587	587
DPOGS203889	529	529
DPOGS200471	1713	1713
DPOGS200472	605	605
DPOGS200473	241	241
DPOGS200474	497	497
DPOGS200036	254	254
DPOGS200037	1300	1300
DPOGS200039	377	377
DPOGS200040	258	258
DPOGS215162	894	894
DPOGS215161	227	227
DPOGS214022	207	207
DPOGS214021	813	813
DPOGS214017	918	918
DPOGS202869	761	761
DPOGS202871	155	155
DPOGS202870	229	229
DPOGS209525	45	45
DPOGS209524	220	220
DPOGS209656	574	574
DPOGS209661	67	67
DPOGS209660	1200	1200
DPOGS208136	663	663
DPOGS208137	587	587
DPOGS214966	739	739
DPOGS214968	380	380
DPOGS214967	1577	1577
DPOGS214969	269	269
DPOGS203427	560	560
DPOGS203426	237	237
DPOGS203428	1523	1523
DPOGS203430	843	843
DPOGS203431	132	132
DPOGS212310	1387	1387
DPOGS212311	977	977
DPOGS212306	154	154
DPOGS212307	255	255
DPOGS212308	267	267
DPOGS201658	613	613
DPOGS210296	725	725
DPOGS210295	1090	1090
DPOGS210294	653	653
DPOGS210293	202	202
DPOGS204093	222	222
DPOGS204095	744	744
DPOGS200758	943	943
DPOGS200759	914	914
DPOGS200761	619	619
DPOGS200757	292	292
DPOGS200760	163	163
DPOGS210407	317	317
DPOGS210410	515	515
DPOGS210406	295	295
DPOGS210409	438	438
DPOGS205360	948	948
DPOGS205362	621	621
DPOGS205363	600	600
DPOGS205364	618	618
DPOGS211735	540	540
DPOGS211737	732	732
DPOGS211738	235	235
DPOGS207366	2032	2032
DPOGS213334	180	180
DPOGS201220	175	175
DPOGS209938	360	360
DPOGS209939	408	408
DPOGS209940	2269	2269
DPOGS216179	56	56
DPOGS200696	321	321
DPOGS200695	1074	1074
DPOGS213891	1667	1667
DPOGS213893	653	653
DPOGS205967	463	463
DPOGS203421	128	128
DPOGS203420	457	457
DPOGS214898	47	47
DPOGS214897	204	204
DPOGS213713	375	375
DPOGS213712	90	90
DPOGS202547	302	302
DPOGS209690	832	832
DPOGS212887	379	379
DPOGS201636	582	582
DPOGS201635	326	326
DPOGS209284	1134	1134
DPOGS215149	552	552
DPOGS215150	506	506
DPOGS200698	290	290
DPOGS211747	461	461
DPOGS207544	1781	1781
